district,address,complete_address,gcj02_lng,gcj02_lat,wgs84_lng,wgs84_lat,street_level
浦东新区,龙阳路1211弄,上海市浦东新区龙阳路1211弄,121.532673,31.198826,121.528357532338,31.200953386617677,花木街道
浦东新区,路庄村,上海市浦东新区路庄村,121.820392,31.095179,121.81614328306183,31.09734241024304,祝桥镇
浦东新区,民建村北曹家宅,上海市奉贤区北曹家宅,121.56055,30.963619,121.55632784212875,30.965937027491407,金汇镇
浦东新区,暮二村北费家宅,上海市浦东新区暮二村,121.676163,31.218192,121.67186574692082,31.220300083389443,唐镇
浦东新区,南港大道1121弄,上海市浦东新区南港大道,121.940762,30.871765,121.93666023589101,30.87412945805162,南汇新城镇
浦东新区,南芦公路1831号,上海市浦东新区南芦公路1831号,121.829021,30.899901,121.82481048977543,30.90219479814615,泥城镇
浦东新区,南码头路1316弄,上海市浦东新区南码头路1316弄,121.513024,31.18065,121.5086437769685,31.182731783598932,周家渡街道
浦东新区,南行街88号,上海市浦东新区南行街,121.499687,31.135456,121.49526268253436,31.13752149786433,三林镇
浦东新区,宁德路718弄,上海市闵行区718弄,121.534487,31.029707,121.53019129401152,31.03193108631546,浦江镇
浦东新区,牌楼东路33号,上海市浦东新区牌楼东路,121.644878,31.024172,121.64065500156057,31.02644204022784,新场镇
浦东新区,浦东大道1000弄,上海市浦东新区浦东大道1000弄,121.533683,31.241523,121.52936711773104,31.243632856629695,洋泾街道
浦东新区,浦东南路1036号,上海市浦东新区浦东南路1036号,121.515044,31.229016,121.51066683376348,31.23108026977343,陆家嘴街道
浦东新区,浦建路1569号,上海市浦东新区浦建路1569号,121.546953,31.200935,121.54267895753516,31.203095197389786,花木街道
浦东新区,浦瑞路509弄,上海市闵行区浦瑞路509弄,121.489634,31.077468,121.48517853382221,31.07953543317066,浦锦街道
浦东新区,浦三路786弄,上海市浦东新区浦三路786弄,121.518627,31.18323,121.5142662144341,31.185326749309425,南码头路街道
浦东新区,普庆路301弄,上海市浦东新区普庆路301弄,121.723709,31.156443,121.71934526913502,31.15850786061915,川沙新镇
浦东新区,栖霞路268号,上海市浦东新区栖霞路268号,121.522276,31.237915,121.51792314384008,31.23999587824438,陆家嘴街道
浦东新区,钱仓路402弄,上海市浦东新区钱仓路402弄,121.521202,31.238809,121.51684540467778,31.240886450708558,陆家嘴街道
浦东新区,乔家浜路81弄,上海市浦东新区乔家浜路81弄,121.702318,31.195464,121.69797628671455,31.1975365717065,川沙新镇
浦东新区,桥弄村顾家宅,上海市浦东新区顾家宅,121.568585,31.342882,121.5643465868194,31.34502003068573,高桥镇
浦东新区,桥弄村金家宅,上海市浦东新区金家宅,121.586719,31.125041,121.58252100479916,31.127294114431997,周浦镇
浦东新区,桥弄村开源宅,上海市浦东新区开源宅,121.651014,31.181432,121.64676753682565,31.18360499464106,张江镇
浦东新区,桥西村计家宅,上海市浦东新区计家宅,121.657917,31.291691,121.6536487785395,31.293801403939025,曹路镇
浦东新区,勤益村陆家宅,上海市金山区陆家宅,121.426399,30.810405,121.42179954347662,30.812488193904116,漕泾镇
浦东新区,青三村孙家宅,上海市浦东新区孙家宅,121.851381,30.999036,121.84721786792235,31.00131160697683,书院镇
浦东新区,青四村蔡家宅,上海市浦东新区蔡家宅,121.798289,31.078007,121.79398898633936,31.08014173791917,祝桥镇
浦东新区,情谊路38号,上海市浦东新区情谊路|38,121.691646,31.197225,121.68732167185335,31.199314541070958,川沙新镇
浦东新区,庆丰村唐家宅,上海市浦东新区唐家宅,121.582882,31.161386,121.57867767812942,31.163617627251295,北蔡镇
浦东新区,庆丰村朱家宅,上海市浦东新区庆丰村朱家宅,121.706061,31.224279,121.7017113751487,31.226332029015165,合庆镇
浦东新区,庆星村丁家码头,上海市浦东新区丁家码头,121.719264,31.232836,121.71489777840664,31.234867863508878,合庆镇
浦东新区,庆星村凌家码头,上海市浦东新区凌家码头,121.72131,31.231715,121.71694195685323,31.233745172765243,合庆镇
浦东新区,群乐村张家宅,上海市浦东新区张家宅,121.548341,31.166473,121.5440734756797,31.168653424921693,北蔡镇
浦东新区,人民西路87号,上海市浦东新区人民西路87号,121.75301,31.048419,121.74864984454429,31.050530539704972,惠南镇
浦东新区,三灶村诸家宅,上海市闵行区诸家宅,121.407629,31.184724,121.40298235485587,31.1865817847878,虹桥镇
浦东新区,少年路40弄,上海市浦东新区少年路40弄,121.757118,31.046076,121.75276028968021,31.04818962313935,惠南镇
浦东新区,胜利路167弄,上海市浦东新区胜利路167弄,121.688096,31.244613,121.68377403122895,31.246686591442103,合庆镇
浦东新区,石皮路75弄,上海市浦东新区石皮路75弄,121.702868,31.196145,121.69852539957776,31.198216378710406,川沙新镇
浦东新区,石油新村翟家宅,上海市浦东新区石油新村,121.561647,31.348191,121.55739523364196,31.350317216575323,高桥镇
浦东新区,孙建路111弄,上海市浦东新区孙建路111弄,121.626251,31.181622,121.62204057842467,31.18383126467267,张江镇
浦东新区,孙农路397弄,上海市浦东新区孙农路397弄,121.627067,31.176737,121.62285609871459,31.17894780422871,张江镇
浦东新区,孙桥路306弄,上海市浦东新区孙桥路306弄,121.629881,31.179992,121.62566659697391,31.182197790687006,张江镇
浦东新区,坦南新村,上海市浦东新区坦南新村,121.654154,31.076265,121.64991063820707,31.078489072724047,新场镇
浦东新区,天花庵村闵家队闵家宅,上海市浦东新区闵家宅,121.532729,31.123368,121.5284200169034,31.125534605448703,三林镇
浦东新区,天花庵村卫家队卫家宅,上海市奉贤区卫家宅,121.46063,30.817463,121.45610221474428,30.81960292971604,柘林镇
浦东新区,王厅村,上海市浦东新区王厅村,121.720646,30.98734,121.71629912787128,30.989503536325426,大团镇
浦东新区,潍坊路158号,上海市浦东新区潍坊路|158号,121.526183,31.225647,121.52184430031461,31.227744339396594,潍坊新村街道
浦东新区,潍坊路262号,上海市浦东新区潍坊路|262号楼,121.532971,31.227699,121.52865404994313,31.229813371279157,潍坊新村街道
浦东新区,吴店村西乔家宅,上海市浦东新区西乔家宅,121.72875,31.136386,121.72438440599507,31.138457010047794,川沙新镇
浦东新区,西沙村,上海市浦东新区西沙村,121.821537,31.054984,121.81729453030917,31.05717236605395,老港镇
浦东新区,小湾新村,上海市浦东新区小湾新村,121.680237,31.24105,121.67592999808276,31.243139766611055,唐镇
浦东新区,新德路558弄,上海市浦东新区新德路558弄,121.692411,31.197098,121.68808534525316,31.19918625835868,川沙新镇
浦东新区,新二村,上海市奉贤区新二村,121.568624,30.863672,121.56442520390327,30.866060685417818,海湾镇
浦东新区,新华村薛家行,上海市浦东新区薛家行,121.665156,31.263139,121.66087637085505,31.265247761110114,曹路镇
浦东新区,新龙路83弄,上海市浦东新区新龙路83弄,121.628727,31.317613,121.62450254649585,31.319759208294588,高东镇
浦东新区,新四村,上海市浦东新区新四村,121.825272,30.962739,121.82104670218105,30.964988538772698,万祥镇
浦东新区,新益村严家港,上海市浦东新区严家港,121.539404,31.369039,121.53509474819006,31.37111375931782,高桥镇
浦东新区,幸福村工地生活区,上海市静安区工地生活区,121.436833,31.230333,121.43221355152737,31.232194670564127,曹家渡街道
浦东新区,宣桥村,上海市浦东新区宣桥村,121.699643,31.01856,121.69532026747133,31.02073380174696,宣桥镇
浦东新区,宣中路621弄,上海市浦东新区宣中路621弄,121.705322,31.024215,121.70099023176283,31.02637662397457,宣桥镇
浦东新区,迅建村冯家宅,上海市浦东新区冯家宅,121.550397,31.164732,121.5461348839441,31.16691755491359,北蔡镇
浦东新区,杨高南路2326弄,上海市浦东新区杨高南路2326弄,121.519795,31.184226,121.5154381672625,31.186325584277586,南码头路街道
浦东新区,一六村唐家宅,上海市浦东新区唐家宅,121.582882,31.161386,121.57867767812942,31.163617627251295,北蔡镇
浦东新区,一心村卫家宅,上海市浦东新区一心村卫家宅,121.657179,31.240544,121.65291642466737,31.24267764705344,唐镇
浦东新区,益江路299号,上海市浦东新区益江路|299,121.630692,31.198739,121.62647506192181,31.20093445151049,张江镇
浦东新区,益民村曹家宅,上海市金山区曹家宅,121.392463,30.750729,121.38785534802024,30.752833660695156,山阳镇
浦东新区,迎熏路1018弄,上海市浦东新区迎熏路,121.737896,31.035235,121.7335351594884,31.037357006780862,惠南镇
浦东新区,永红村顾家宅,上海市浦东新区顾家宅,121.568585,31.342882,121.5643465868194,31.34502003068573,高桥镇
浦东新区,永红村唐家宅,上海市浦东新区唐家宅,121.582882,31.161386,121.57867767812942,31.163617627251295,北蔡镇
浦东新区,永利村顾家宅,上海市浦东新区顾家宅,121.568585,31.342882,121.5643465868194,31.34502003068573,高桥镇
浦东新区,友谊村钱家宅,上海市嘉定区钱家宅,121.194796,31.341618,121.19030772843801,31.343543916500323,外冈镇
浦东新区,园一路41弄,上海市浦东新区园一路41弄,121.6291,31.316177,121.62487523075514,31.31832329492901,高东镇
浦东新区,跃丰村徐华家宅,上海市浦东新区跃丰村,121.708738,31.224599,121.70438467281345,31.226648009339506,合庆镇
浦东新区,云台路104号,上海市浦东新区云台路104号,121.501108,31.181619,121.49668490504261,31.18366476403876,周家渡街道
浦东新区,运通路919号,上海市浦东新区运通路919号,121.704554,31.200842,121.70020851132784,31.202908490257848,合庆镇
浦东新区,展凌路236号,上海市浦东新区展凌路|236号,121.534789,31.358763,121.53046670232739,31.36082973074811,高桥镇
浦东新区,张杨路2228弄,上海市浦东新区张杨路2228弄,121.556926,31.240483,121.55267313089938,31.242644160255665,洋泾街道
浦东新区,赵高公路1606号,上海市浦东新区赵高公路1606号,121.638929,31.298794,121.63469254741405,31.30093362105965,高东镇
浦东新区,直属村凌南宅,上海市浦东新区直属村凌南宅,121.751681,31.221779,121.74730565333631,31.223798190419277,合庆镇
浦东新区,中圩村费家宅,上海市浦东新区中圩村费家宅,121.740386,31.15637,121.73601455324852,31.158423571670983,祝桥镇
浦东新区,中圩村中圩家宅,上海市浦东新区中圩村,121.75253,31.156458,121.74816052780662,31.158509717713756,祝桥镇
浦东新区,中心村吴家宅,上海市浦东新区吴家宅,121.631647,31.179955,121.62743042933847,31.182158571215787,张江镇
浦东新区,周东路458弄,上海市浦东新区周东路458弄,121.586297,31.117807,121.58209927162287,31.120063842689966,周浦镇
浦东新区,周祝公路1218号工地生活区,上海市浦东新区周祝公路1218号,121.639305,31.106393,121.63508394264417,31.10862484131937,周浦镇
浦东新区,梓康路333弄,上海市浦东新区梓康路333弄,121.564251,31.121187,121.56002319338664,31.123419998761555,康桥镇
浦东新区,紫叶路116弄,上海市浦东新区紫叶路116弄,121.550278,31.182769,121.54601408449295,31.184945127711785,北蔡镇
黄浦区,北京西路355弄,上海市黄浦区北京西路355弄,121.467327,31.234807,121.46278334825902,31.236730332627577,南京东路街道
黄浦区,长乐路119号,上海市静安区长乐路|119,121.467238,31.221739,121.46269519972412,31.223668167557857,瑞金二路街道
黄浦区,成都南路110号,上海市黄浦区成都南路110号,121.467622,31.221654,121.46308039040849,31.223584197374265,瑞金二路街道
黄浦区,成都南路134号,上海市黄浦区成都南路134-136号,121.467852,31.221167,121.46331114327995,31.223098021051246,瑞金二路街道
黄浦区,成都南路85弄,上海市黄浦区成都南路85弄,121.46786,31.221755,121.46331911742563,31.22368576531065,瑞金二路街道
黄浦区,重庆北路216弄,上海市黄浦区重庆北路216弄,121.470455,31.227202,121.46592178026059,31.229137019869697,南京东路街道
黄浦区,重庆南路18号,上海市黄浦区重庆南路18号,121.47134,31.220682,121.46681015838168,31.222622426982845,瑞金二路街道
黄浦区,东台路280号,上海市黄浦区东台路280号,121.482275,31.217775,121.47778181506914,31.219747226420967,淮海中路街道
黄浦区,复兴东路346号,上海市黄浦区复兴东路346号,121.497809,31.220969,121.49337064406363,31.222985667659753,小东门街道
黄浦区,复兴东路702号,上海市黄浦区复兴东路|702号,121.49063,31.222111,121.48616576793536,31.224105652873856,豫园街道
黄浦区,复兴中路468号,上海市黄浦区复兴中路|468,121.473185,31.215934,121.46866150855439,31.217881641288788,淮海中路街道
黄浦区,复兴中路484号,上海市黄浦区复兴中路|484,121.472661,31.215633,121.4681358375609,31.217579365475654,淮海中路街道
黄浦区,复兴中路498弄,上海市黄浦区复兴中路498弄,121.472108,31.215982,121.46758102470514,31.21792670881629,淮海中路街道
黄浦区,复兴中路582号,上海市黄浦区复兴中路582号,121.46474,31.214903,121.46019020405178,31.216829055341336,瑞金二路街道
黄浦区,复兴中路586号,上海市黄浦区复兴中路586号,121.464695,31.214817,121.46014507668282,31.21674298350566,瑞金二路街道
黄浦区,光启路13号,上海市黄浦区光启路|13,121.494224,31.225507,121.48977234165493,31.22751078460189,豫园街道
黄浦区,光启南路77号,上海市黄浦区光启南路77号,121.494442,31.220749,121.48999153028947,31.222755667410908,小东门街道
黄浦区,广西南路53号,上海市黄浦区广西南路|53,121.482029,31.227308,121.47753415197143,31.229275046099577,外滩街道
黄浦区,国货路238号,上海市黄浦区国货路238号,121.494685,31.208938,121.49023640928648,31.210951016996017,半淞园路街道
黄浦区,和顺街10号,上海市黄浦区和顺街|10号,121.497409,31.220355,121.49296925233853,31.222370754751477,小东门街道
黄浦区,和顺街32号,上海市黄浦区和顺街|32号,121.496802,31.220475,121.49236005207051,31.222488874799318,小东门街道
黄浦区,和顺街8号,上海市黄浦区和顺街|8号,121.497312,31.220421,121.49287189665563,31.222436432211378,小东门街道
黄浦区,和顺街9号,上海市黄浦区和顺街|9号,121.497252,31.220561,121.49281166822806,31.222576185999753,小东门街道
黄浦区,淮海中路588号,上海市黄浦区淮海中路588号,121.467447,31.220472,121.46290495230545,31.222402301929314,瑞金二路街道
黄浦区,淮海中路609号,上海市黄浦区淮海中路609号,121.46721,31.220063,121.46266725790763,31.221992884332053,瑞金二路街道
黄浦区,黄河路150号,上海市黄浦区黄河路150号,121.470356,31.235438,121.46582175792565,31.237368958304717,南京东路街道
黄浦区,黄家阙路154弄,上海市黄浦区黄家阙路154弄,121.48873,31.21424,121.48425968943845,31.216232746654118,老西门街道
黄浦区,黄家阙路36号,上海市黄浦区黄家阙路36号,121.487134,31.215317,121.48265796060753,31.217304530787285,老西门街道
黄浦区,江阴街2号,上海市黄浦区江阴街|2,121.495272,31.214099,121.49082508170896,31.216111304815797,老西门街道
黄浦区,金陵西路40号,上海市黄浦区金陵西路40号,121.472907,31.224306,121.46838188820112,31.22624894177516,南京东路街道
黄浦区,进贤路148弄,上海市黄浦区进贤路148弄,121.459561,31.221638,121.45499556613349,31.223548271150612,瑞金二路街道
黄浦区,净土街62弄,上海市黄浦区净土街,121.492024,31.219307,121.48756498305556,31.22130712179137,老西门街道
黄浦区,静修路107号,上海市黄浦区静修路|107,121.486867,31.219728,121.48238964405287,31.221712657291125,老西门街道
黄浦区,局门后路15号,上海市黄浦区局门后路|15号,121.48059,31.209265,121.47609176434051,31.211236459369776,打浦桥街道
黄浦区,局门路235号,上海市黄浦区局门路|235,121.480929,31.206387,121.47643216901852,31.20836081424673,打浦桥街道
黄浦区,丽园路666号,上海市黄浦区丽园路|666,121.479752,31.207075,121.47525109819456,31.209045130083172,打浦桥街道
黄浦区,丽园路800号,上海市黄浦区丽园路800号,121.477104,31.206629,121.47259421516394,31.20859188989632,打浦桥街道
黄浦区,马当路280号,上海市黄浦区马当路280号,121.474624,31.217785,121.47010504590945,31.21973568992667,淮海中路街道
黄浦区,马当路420号,上海市黄浦区马当路420号,121.475323,31.213939,121.47080667589022,31.21589343973947,淮海中路街道
黄浦区,茂名南路100号,上海市黄浦区茂名南路100号,121.461616,31.216251,121.45705689329,31.218168721221655,瑞金二路街道
黄浦区,茂名南路151号,上海市黄浦区茂名南路151号,121.461846,31.216503,121.45728753704323,31.21842115848077,瑞金二路街道
黄浦区,梦花街121号,上海市黄浦区梦花街|121,121.487579,31.218874,121.48310422530835,31.22086115346289,老西门街道
黄浦区,梦花街184号,上海市黄浦区梦花街|184,121.486723,31.218359,121.48224525452926,31.220343881240126,老西门街道
黄浦区,梦花街186号,上海市黄浦区梦花街|186,121.486696,31.218357,121.48221815976989,31.22034180296514,老西门街道
黄浦区,梦花街194号,上海市黄浦区梦花街|194,121.48656,31.218322,121.4820816847465,31.220306420601766,老西门街道
黄浦区,梦花街218号,上海市黄浦区梦花街|218,121.486215,31.218186,121.48173548492267,31.220169473900985,老西门街道
黄浦区,苗江路757号,上海市黄浦区苗江路,121.494657,31.196417,121.49020937396381,31.198436022465547,半淞园路街道
黄浦区,南昌路312号,上海市黄浦区南昌路|312,121.462007,31.216629,121.45744899312358,31.218547489425315,瑞金二路街道
黄浦区,南昌路318号,上海市黄浦区南昌路318号,121.46162,31.216149,121.45706091364508,31.21806677931932,瑞金二路街道
黄浦区,南车站路553号,上海市黄浦区南车站路|553,121.49488,31.204016,121.49043252932536,31.20603197934176,半淞园路街道
黄浦区,蓬莱路375号,上海市青浦区蓬莱路|375,121.488031,31.216671,121.48355800917874,31.218660527858948,老西门街道
黄浦区,蓬莱路381号,上海市黄浦区蓬莱路|381,121.487943,31.216632,121.48346970162642,31.21862128698252,老西门街道
黄浦区,蓬莱路385号,上海市黄浦区蓬莱路385号,121.487922,31.216572,121.48344863257564,31.218561253563966,老西门街道
黄浦区,蓬莱路403号,上海市黄浦区蓬莱路,121.48862,31.216728,121.48414908757624,31.218719238836364,老西门街道
黄浦区,普育东路30号,上海市黄浦区普育东路30号,121.49607,31.210595,121.49162625357599,31.212611373987574,半淞园路街道
黄浦区,普育西支路64弄,上海市黄浦区普育西支路64弄,121.492743,31.212089,121.48828717132815,31.214094697070063,半淞园路街道
黄浦区,瞿溪路127号,上海市黄浦区瞿溪路|127,121.493971,31.206299,121.48952006840429,31.208311151732314,半淞园路街道
黄浦区,瞿溪路806号,上海市黄浦区瞿溪路806号,121.481094,31.20078,121.47659821341848,31.202757008488692,五里桥街道
黄浦区,瞿溪路899号,上海市黄浦区瞿溪路,121.471983,31.198336,121.46745713857361,31.200288887232446,五里桥街道
黄浦区,瑞金二路121号,上海市黄浦区瑞金二路121号,121.465336,31.213884,121.46078808313591,31.215812039473047,瑞金二路街道
黄浦区,瑞金二路332号,上海市黄浦区瑞金二路|332,121.466684,31.20727,121.46214074615027,31.209204636656953,打浦桥街道
黄浦区,瑞金二路354号,上海市黄浦区瑞金二路|354,121.466171,31.207116,121.46162619477272,31.20904940188171,打浦桥街道
